PurchaseOrderID OrderDate               TotalDue              Name                                               PrevOrderFromVendorAmt
2387            2014-03-24 00:00:00.000 502.6203              Gardner Touring Cycles                             502.6203
2466            2014-04-02 00:00:00.000 502.6203              Gardner Touring Cycles                             502.6203
2545            2014-04-09 00:00:00.000 502.6203              Gardner Touring Cycles                             502.6203
2624            2014-04-16 00:00:00.000 502.6203              Gardner Touring Cycles                             502.6203
2703            2014-04-23 00:00:00.000 502.6203              Gardner Touring Cycles                             502.6203
2782            2014-04-30 00:00:00.000 502.6203              Gardner Touring Cycles                             502.6203
2861            2014-05-08 00:00:00.000 502.6203              Gardner Touring Cycles                             502.6203
2940            2014-05-15 00:00:00.000 502.6203              Gardner Touring Cycles                             502.6203
3019            2014-05-22 00:00:00.000 502.6203              Gardner Touring Cycles                             502.6203
3098            2014-05-28 00:00:00.000 502.6203              Gardner Touring Cycles                             502.6203
3177            2014-06-04 00:00:00.000 502.6203              Gardner Touring Cycles                             502.6203
3256            2014-06-10 00:00:00.000 502.6203              Gardner Touring Cycles                             502.6203
3335            2014-06-17 00:00:00.000 502.6203              Gardner Touring Cycles                             502.6203
3414            2014-06-23 00:00:00.000 502.6203              Gardner Touring Cycles                             502.6203
3493            2014-06-28 00:00:00.000 502.6203              Gardner Touring Cycles                             502.6203
3572            2014-07-04 00:00:00.000 502.6203              Gardner Touring Cycles                             502.6203
3651            2014-07-11 00:00:00.000 502.6203              Gardner Touring Cycles                             502.6203
3730            2014-07-17 00:00:00.000 502.6203              Gardner Touring Cycles                             502.6203
3809            2014-07-23 00:00:00.000 502.6203              Gardner Touring Cycles                             502.6203
3888            2014-07-27 00:00:00.000 502.6203              Gardner Touring Cycles                             502.6203
3967            2014-08-01 00:00:00.000 502.6203              Gardner Touring Cycles                             502.6203
4006            2014-01-18 00:00:00.000 24070.75              International Trek Center                          NULL
4001            2014-02-11 00:00:00.000 5036.1465             G & K Bicycle Corp.                                NULL
